sample_id,folder,segment_id,speaker,speaker_segment_id,start_time_sec,end_time_sec,duration_sec,video_relpath,audio_relpath,transcript,emotion_audio,emotion_text,emotion_video,emotion_final,audio_clarity,speaker_gender,speaker_identity,video_path,audio_path,video_exists,audio_exists,split,elig_text,elig_audio,elig_video,elig_multimodal
videoplayback (74)::videos/SPEAKER_00/SPEAKER_00_segment_0003.mp4,videoplayback (74),5,SPEAKER_00,3,102.6815938,112.1484688,9.466875,videos/SPEAKER_00/SPEAKER_00_segment_0003.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0003.wav,بعيد كل البعد عن التمثيل ملناش أي حد في التمثيل فأنا طول عمري من وانا صغيرة كنت أقف أمثل قدام المراية,Happiness,Neutral,Happiness,Happiness,Clear,Female,caroline azmy,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (74)\videos\SPEAKER_00\SPEAKER_00_segment_0003.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (74)\audios\SPEAKER_00\SPEAKER_00_segment_0003.wav,1,1,train,1,1,1,1
videoplayback (74)::videos/SPEAKER_00/SPEAKER_00_segment_0004.mp4,videoplayback (74),6,SPEAKER_00,4,112.3678438,123.7247188,11.356875,videos/SPEAKER_00/SPEAKER_00_segment_0004.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0004.wav,كنت حاسة أن انا بحب التمثيل بحب الشخصيات بحب اوي نادية الجندي أفضل أقلدلهم نادية الجندي مع أن كانوا يقولوا طفلة صغيرة بتحب نادية الجندي ليه افلام,Happiness,Neutral,Happiness,Happiness,Clear,Female,caroline azmy,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (74)\videos\SPEAKER_00\SPEAKER_00_segment_0004.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (74)\audios\SPEAKER_00\SPEAKER_00_segment_0004.wav,1,1,train,1,1,1,1
videoplayback (74)::videos/SPEAKER_00/SPEAKER_00_segment_0005.mp4,videoplayback (74),7,SPEAKER_00,5,138.1022188,153.7115938,15.609375,videos/SPEAKER_00/SPEAKER_00_segment_0005.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0005.wav,أنا حاسة أن هي أكتر ممثلة، مثلت الشعبي يعني أحب أمثل زيها، أحب أتعلم منها فهم كانوا قاعدين شايفيني في مسرح المدرسة شايفيني دايماً بعمل مسرحيات,Happiness,Neutral,Happiness,Happiness,Clear,Female,caroline azmy,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (74)\videos\SPEAKER_00\SPEAKER_00_segment_0005.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (74)\audios\SPEAKER_00\SPEAKER_00_segment_0005.wav,1,1,train,1,1,1,1
videoplayback (74)::videos/SPEAKER_00/SPEAKER_00_segment_0006.mp4,videoplayback (74),8,SPEAKER_00,6,153.8972188,161.8959688,7.99875,videos/SPEAKER_00/SPEAKER_00_segment_0006.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0006.wav,بس مكانوش متخيلين اني ابقى ممثلة حتى لما جيت قولتلهم قعدوا يضحكوا يعني ماشي ان شاء الله ان شاء الله بكرة,Happiness,Happiness,Neutral,Happiness,Clear,Female,caroline azmy,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (74)\videos\SPEAKER_00\SPEAKER_00_segment_0006.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (74)\audios\SPEAKER_00\SPEAKER_00_segment_0006.wav,1,1,train,1,1,1,1
videoplayback (75)::videos/SPEAKER_01/SPEAKER_01_segment_0000.mp4,videoplayback (75),0,SPEAKER_01,0,8.45159375,23.45346875,15.001875,videos/SPEAKER_01/SPEAKER_01_segment_0000.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0000.wav,أني متجوزتش بدري متجوزتش بالذات محمد بدري لمت نفسي لأنه مديتوش فرصة إن إحنا نتعرف على بعض كنت أكيد اتجوزنا بدري وكان جوني وجوليا دلوقتي كبار وكده فدي لمت اه دي الحاجة اللي أنا,Sadness,Sadness,Sadness,Sadness,Clear,Female,jannat,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (75)\videos\SPEAKER_01\SPEAKER_01_segment_0000.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (75)\audios\SPEAKER_01\SPEAKER_01_segment_0000.wav,1,1,train,1,1,1,1
videoplayback (75)::videos/SPEAKER_01/SPEAKER_01_segment_0004.mp4,videoplayback (75),5,SPEAKER_01,4,68.93159375,77.08221875,8.150625,videos/SPEAKER_01/SPEAKER_01_segment_0004.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0004.wav,بيبقى فيها عيوب كتيرة قوي أولها أنه مبيحبش نجاح مراته في رجالة كتير كده الأغلبية يعني بحس بكده,Disgust,Disgust,Neutral,Disgust,Clear,Female,jannat,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (75)\videos\SPEAKER_01\SPEAKER_01_segment_0004.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (75)\audios\SPEAKER_01\SPEAKER_01_segment_0004.wav,1,1,train,1,1,1,1
videoplayback (75)::videos/SPEAKER_01/SPEAKER_01_segment_0005.mp4,videoplayback (75),6,SPEAKER_01,5,80.92971875,95.49284375,14.563125,videos/SPEAKER_01/SPEAKER_01_segment_0005.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0005.wav,تبقي مشهورة وعندك معجبين والحاجات دي نادراً ما بتلاقي شخص متفهم وعارف يعني إيه يفرق بين شغلك وبين حياتك الشخصية وإنه ده معجب وإنه ده حد زميلك في الشغل يعني قليل اللي عندهم ال,Neutral,Amiguous,Neutral,Neutral,Clear,Female,jannat,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (75)\videos\SPEAKER_01\SPEAKER_01_segment_0005.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (75)\audios\SPEAKER_01\SPEAKER_01_segment_0005.wav,1,1,train,1,1,1,1
videoplayback (76)::videos/SPEAKER_01/SPEAKER_01_segment_0002.mp4,videoplayback (76),2,SPEAKER_01,2,91.62846875,95.67846875,4.05,videos/SPEAKER_01/SPEAKER_01_segment_0002.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0002.wav,السنة الجاية بقى ما عرفش بقى هو ظروفه,Neutral,Anger,Neutral,Neutral,Noisy,Female,jannat,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (76)\videos\SPEAKER_01\SPEAKER_01_segment_0002.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (76)\audios\SPEAKER_01\SPEAKER_01_segment_0002.wav,1,1,train,1,1,1,1
videoplayback (78)::videos/SPEAKER_00/SPEAKER_00_segment_0012.mp4,videoplayback (78),12,SPEAKER_00,12,391.1765938,397.0322188,5.855625,videos/SPEAKER_00/SPEAKER_00_segment_0012.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0012.wav,لا أنا مقولتش الجملة كده بالظبط يعني لأنه هو على فكرة مش أمريكاني ومش خالي من العقد,Anger,Anger,Anger,Anger,Clear,Female,ola ghanem,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (78)\videos\SPEAKER_00\SPEAKER_00_segment_0012.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (78)\audios\SPEAKER_00\SPEAKER_00_segment_0012.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_03/SPEAKER_03_segment_0006.mp4,videoplayback (79),10,SPEAKER_03,6,207.4247188,210.9684688,3.54375,videos/SPEAKER_03/SPEAKER_03_segment_0006.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0006.wav,عدم تصالح مع الفكرة مع فكرة أنه هو هيتجوز ممثلة,Neutral,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_03\SPEAKER_03_segment_0006.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_03\SPEAKER_03_segment_0006.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_03/SPEAKER_03_segment_0008.mp4,videoplayback (79),13,SPEAKER_03,8,238.1540938,242.6597188,4.505625,videos/SPEAKER_03/SPEAKER_03_segment_0008.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0008.wav,ومكانتش المشكلة الأولى ولا الأخيرة يعني اللي واجهناها بسبب شغلي,Neutral,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_03\SPEAKER_03_segment_0008.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_03\SPEAKER_03_segment_0008.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_03/SPEAKER_03_segment_0009.mp4,videoplayback (79),14,SPEAKER_03,9,243.8578438,250.0509688,6.193125,videos/SPEAKER_03/SPEAKER_03_segment_0009.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0009.wav,ولقينا نفسنا احنا اتنين طرف ضد بعض في المشكلة دي مع انه هو مكانش طرف فيها خالص,Neutral,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_03\SPEAKER_03_segment_0009.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_03\SPEAKER_03_segment_0009.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_03/SPEAKER_03_segment_0010.mp4,videoplayback (79),15,SPEAKER_03,10,251.3840938,256.2103438,4.82625,videos/SPEAKER_03/SPEAKER_03_segment_0010.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0010.wav,وبعدين لقيته بيقولي انو انتي لازم تسيبي التمثيل,Neutral,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_03\SPEAKER_03_segment_0010.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_03\SPEAKER_03_segment_0010.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_03/SPEAKER_03_segment_0011.mp4,videoplayback (79),16,SPEAKER_03,11,260.5978438,265.9134688,5.315625,videos/SPEAKER_03/SPEAKER_03_segment_0011.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0011.wav,قال لي التمثيل هيعمل لنا مشاكل في حياتنا قولت له أنت جاي تكتشف ده قبل فرحنا بأسبوع؟,Disgust,Anger,Sadness,Disgust,Clear,Female,hoda eletreby,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_03\SPEAKER_03_segment_0011.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_03\SPEAKER_03_segment_0011.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_03/SPEAKER_03_segment_0013.mp4,videoplayback (79),19,SPEAKER_03,13,287.1422188,291.3272188,4.185,videos/SPEAKER_03/SPEAKER_03_segment_0013.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0013.wav,اليوم ده أنا مش هنسى يعني هو كان في حد من,Neutral,Amiguous,Sadness,Neutral,Clear,Female,hoda eletreby,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_03\SPEAKER_03_segment_0013.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_03\SPEAKER_03_segment_0013.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_04/SPEAKER_04_segment_0000.mp4,videoplayback (79),2,SPEAKER_04,0,62.02971875,67.26096875,5.23125,videos/SPEAKER_04/SPEAKER_04_segment_0000.mp4,audios/SPEAKER_04/SPEAKER_04_segment_0000.wav,عابر السبيل ده ما بيكذبش أبداً على فكرة وفاعل خير شكله,Neutral,Amiguous,Sadness,Neutral,Clear,Female,basma wehba,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_04\SPEAKER_04_segment_0000.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_04\SPEAKER_04_segment_0000.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_03/SPEAKER_03_segment_0015.mp4,videoplayback (79),21,SPEAKER_03,15,324.2334688,329.7684688,5.535,videos/SPEAKER_03/SPEAKER_03_segment_0015.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0015.wav,قالي ليه؟ قولتله أنا مقدرش أخد قرار لا اسيبك ولا اسيب شغلي,Sadness,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_03\SPEAKER_03_segment_0015.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_03\SPEAKER_03_segment_0015.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_03/SPEAKER_03_segment_0017.mp4,videoplayback (79),23,SPEAKER_03,17,375.1115938,385.3884688,10.276875,videos/SPEAKER_03/SPEAKER_03_segment_0017.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0017.wav,قولتله خلاص طالما هو قرار في إيدك خد القرار وبلغني أنت قرر يا تسيبني في شغلي يا تسيبني,Neutral,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_03\SPEAKER_03_segment_0017.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_03\SPEAKER_03_segment_0017.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_03/SPEAKER_03_segment_0018.mp4,videoplayback (79),24,SPEAKER_03,18,386.5022188,390.8222188,4.32,videos/SPEAKER_03/SPEAKER_03_segment_0018.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0018.wav,فقالي أنا كده اعتبرت إن ده رد إن إنتي بعتيني خلاص ومشي,Neutral,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_03\SPEAKER_03_segment_0018.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_03\SPEAKER_03_segment_0018.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_03/SPEAKER_03_segment_0020.mp4,videoplayback (79),26,SPEAKER_03,20,403.1747188,414.3459688,11.17125,videos/SPEAKER_03/SPEAKER_03_segment_0020.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0020.wav,الفترة اللي احنا سيبنا بعض فيها كانت تقريباً 3 سنين قبل ما يتوفى أنا جالي اكتئاب، فترة اكتئاب,Neutral,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_03\SPEAKER_03_segment_0020.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_03\SPEAKER_03_segment_0020.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_03/SPEAKER_03_segment_0021.mp4,videoplayback (79),27,SPEAKER_03,21,415.5609688,470.9953438,55.434375,videos/SPEAKER_03/SPEAKER_03_segment_0021.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0021.wav,خلتني قعدت سنة من الشغل ده لما اتجوز ولا لما اتوفى؟ لا ده قبل قبل ما تجوز بعد ما سايبانا لبعض دخلت في نوبات غضب فظيعة جالي اكتئاب حاد كنت باخد أدوية anti-depression و الأدوية دي سببتلي في تعب و تخن و التخن ده سببلي المضاعفات في جسمي اضطريت أن أنا أدخل عملية عملية كبيرة و مش كلها اكتملت كان في حاجات لسا و بعد العملية دي كان مفروض أن أنا هقعد فترة باخد أدوية هتأثر على حاجات يعني بس و,Sadness,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_03\SPEAKER_03_segment_0021.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_03\SPEAKER_03_segment_0021.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_04/SPEAKER_04_segment_0004.mp4,videoplayback (79),28,SPEAKER_04,4,504.0703438,509.0147188,4.944375,videos/SPEAKER_04/SPEAKER_04_segment_0004.mp4,audios/SPEAKER_04/SPEAKER_04_segment_0004.wav,بس أنا عايزة أعرف هو أنتي ليه رافضة انك تقولي اسمه,Neutral,Surprise,Sadness,Neutral,Clear,Female,basma wehba,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_04\SPEAKER_04_segment_0004.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_04\SPEAKER_04_segment_0004.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_04/SPEAKER_04_segment_0001.mp4,videoplayback (79),3,SPEAKER_04,1,69.40409375,72.86346875,3.459375,videos/SPEAKER_04/SPEAKER_04_segment_0001.mp4,audios/SPEAKER_04/SPEAKER_04_segment_0001.wav,دي قصة من,Neutral,Amiguous,Sadness,Neutral,Clear,Female,filter,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_04\SPEAKER_04_segment_0001.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_04\SPEAKER_04_segment_0001.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_03/SPEAKER_03_segment_0022.mp4,videoplayback (79),30,SPEAKER_03,22,531.5597188,536.0990938,4.539375,videos/SPEAKER_03/SPEAKER_03_segment_0022.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0022.wav,قالي أنا قابلته قبل ما يموت بيوم تقريبا,Sadness,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_03\SPEAKER_03_segment_0022.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_03\SPEAKER_03_segment_0022.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_03/SPEAKER_03_segment_0023.mp4,videoplayback (79),31,SPEAKER_03,23,537.3815938,543.0684688,5.686875,videos/SPEAKER_03/SPEAKER_03_segment_0023.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0023.wav,كانوا ماشيين سايقين العربية,Sadness,Amiguous,Sadness,Sadness,Clear,Female,hoda eletreby,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_03\SPEAKER_03_segment_0023.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_03\SPEAKER_03_segment_0023.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_02/SPEAKER_02_segment_0000.mp4,videoplayback (79),33,SPEAKER_02,0,575.2997188,580.5309688,5.23125,videos/SPEAKER_02/SPEAKER_02_segment_0000.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0000.wav,يعني عايزة اقوله ان انا مسامحاه و مش زعلانة منه,Sadness,Happiness,Sadness,Sadness,Clear,Female,hoda eletreby,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_02\SPEAKER_02_segment_0000.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_02\SPEAKER_02_segment_0000.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_02/SPEAKER_02_segment_0001.mp4,videoplayback (79),34,SPEAKER_02,1,594.7903438,601.5740938,6.78375,videos/SPEAKER_02/SPEAKER_02_segment_0001.mp4,audios/SPEAKER_02/SPEAKER_02_segment_0001.wav,بس دايماً كنت بحلم وهو عايش انه جاي يقولي الكلمة دي بس معرفش يعني عمره ما جه قالهالي في الحقيقة,Sadness,Sadness,Sadness,Sadness,Clear,Female,hoda eletreby,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_02\SPEAKER_02_segment_0001.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_02\SPEAKER_02_segment_0001.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_03/SPEAKER_03_segment_0004.mp4,videoplayback (79),8,SPEAKER_03,4,185.5715938,189.6890938,4.1175,videos/SPEAKER_03/SPEAKER_03_segment_0004.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0004.wav,في الشغل وكان أي اي مشكلة,Neutral,Amiguous,Sadness,Neutral,Clear,Female,hoda eletreby,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_03\SPEAKER_03_segment_0004.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_03\SPEAKER_03_segment_0004.wav,1,1,train,1,1,1,1
videoplayback (79)::videos/SPEAKER_03/SPEAKER_03_segment_0005.mp4,videoplayback (79),9,SPEAKER_03,5,191.5959688,197.4347188,5.83875,videos/SPEAKER_03/SPEAKER_03_segment_0005.mp4,audios/SPEAKER_03/SPEAKER_03_segment_0005.wav,بتحصل كان بنلاقي نفسنا احنا الاتنين اطراف فيها قدام بعض,Neutral,Amiguous,Sadness,Neutral,Clear,Female,hoda eletreby,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\videos\SPEAKER_03\SPEAKER_03_segment_0005.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (79)\audios\SPEAKER_03\SPEAKER_03_segment_0005.wav,1,1,train,1,1,1,1
videoplayback (80)::videos/SPEAKER_00/SPEAKER_00_segment_0000.mp4,videoplayback (80),1,SPEAKER_00,0,17.00721875,29.10659375,12.099375,videos/SPEAKER_00/SPEAKER_00_segment_0000.mp4,audios/SPEAKER_00/SPEAKER_00_segment_0000.wav,شيخ الحارة بالسنتين اللي أنا عملتهم كان أنجح بكتير من شيخ الحارة بتاع بسمة وهبة حتى لو كان ابنك صدقيني اسألي الناس اسألي الجمهور,Anger,Anger,Anger,Anger,Clear,Female,ENAS EL DGHEDY,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (80)\videos\SPEAKER_00\SPEAKER_00_segment_0000.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (80)\audios\SPEAKER_00\SPEAKER_00_segment_0000.wav,1,1,train,1,1,1,1
videoplayback (80)::videos/SPEAKER_01/SPEAKER_01_segment_0004.mp4,videoplayback (80),13,SPEAKER_01,4,203.6109688,215.9128438,12.301875,videos/SPEAKER_01/SPEAKER_01_segment_0004.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0004.wav,أنا عايزة أقولك على حاجة أنتي شايفة نفسك أحسن حاجة وأنا شايفة نفسي أحسن حاجة أكيد أنا هسالك بقى سؤال محدد اتفضلي,Anger,Anger,Anger,Anger,Clear,Female,basma wehba,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (80)\videos\SPEAKER_01\SPEAKER_01_segment_0004.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (80)\audios\SPEAKER_01\SPEAKER_01_segment_0004.wav,1,1,train,1,1,1,1
videoplayback (80)::videos/SPEAKER_01/SPEAKER_01_segment_0005.mp4,videoplayback (80),14,SPEAKER_01,5,216.7903438,229.3115938,12.52125,videos/SPEAKER_01/SPEAKER_01_segment_0005.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0005.wav,أنتي بتقولي جيت العرافة ومتخيلة أنه العرافة في حاجات اتفاجئت بها لأول مرة أنتي شايفة أنا بجيب الناس وبتعامل معها إزاي؟,Anger,Anger,Disgust,Anger,Clear,Female,basma wehba,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (80)\videos\SPEAKER_01\SPEAKER_01_segment_0005.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (80)\audios\SPEAKER_01\SPEAKER_01_segment_0005.wav,1,1,train,1,1,1,1
videoplayback (80)::videos/SPEAKER_01/SPEAKER_01_segment_0006.mp4,videoplayback (80),15,SPEAKER_01,6,232.9565938,240.8709688,7.914375,videos/SPEAKER_01/SPEAKER_01_segment_0006.mp4,audios/SPEAKER_01/SPEAKER_01_segment_0006.wav,انتقدتي ليه ده بعد ما عملتيه واشتغلتيه؟ ليه؟ انتقدت ليه؟ طالما هي حاجة مش كويسة,Disgust,Disgust,Disgust,Disgust,Clear,Female,basma wehba,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (80)\videos\SPEAKER_01\SPEAKER_01_segment_0006.mp4,C:\Users\Emad\Desktop\Thesis Project\dataset\Final Modalink Dataset MERGED\videoplayback (80)\audios\SPEAKER_01\SPEAKER_01_segment_0006.wav,1,1,train,1,1,1,1
